"region","species_name","cuid","cu_name_pse","exp","curr_spw","curr_spw_start_year","curr_spw_end_year","cu_enh_rank","psf_status","cosewic_status","cosewic_status_yr","wsp_status","wsp_status_yr","rollup_hi_pct","rollup_mod_pct","rollup_lo_pct"
"Vancouver Island & Mainland Inlets","Lake sockeye",944,"Woss",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.464560037780119,0.535439962219881
"Vancouver Island & Mainland Inlets","Lake sockeye",945,"Alice",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.522308325759729,0.332439438404484,0.145252235835787
"Vancouver Island & Mainland Inlets","Lake sockeye",946,"Canoe Creek",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",947,"Cecilia",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",948,"Cheewat",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",949,"Clayoquot",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",950,"Deserted",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",951,"Fairy",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.22992278668694,0.737322440264672,0.0327547730483872
"Vancouver Island & Mainland Inlets","Lake sockeye",952,"Great Central",0.31,96155,2016,2020,"None","fair",NA,NA,NA,NA,0.277744429731897,0.47502729854286,0.247228271725243
"Vancouver Island & Mainland Inlets","Lake sockeye",953,"Henderson",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.341959663597993,0.658040336402007,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",954,"Hesquiat",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.585278158046547,0.414721841953453
"Vancouver Island & Mainland Inlets","Lake sockeye",955,"Hobiton",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",956,"Jansen",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",957,"Kanim",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",958,"Kennedy",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.362748084949764,0.377409934022066,0.259841981028171
"Vancouver Island & Mainland Inlets","Lake sockeye",959,"Maggie",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.510757739628217,0.489242260371783,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",960,"Megin",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",961,"Muchalat",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.321879824944341,0.556234783338969,0.12188539171669
"Vancouver Island & Mainland Inlets","Lake sockeye",962,"Muriel",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",963,"Nitinat",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.341206141417867,0.54631414624454,0.112479712337593
"Vancouver Island & Mainland Inlets","Lake sockeye",964,"O'Connell",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",966,"Park River",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,1,NA,NA
"Vancouver Island & Mainland Inlets","Lake sockeye",967,"Power",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Vancouver Island & Mainland Inlets","Lake sockeye",969,"Sproat",0.29,179943,2016,2020,"None","good",NA,NA,NA,NA,0.427748133831347,0.452886033110189,0.119365833058464
"Vancouver Island & Mainland Inlets","Lake sockeye",970,"William-Brink",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Vancouver Island & Mainland Inlets","River sockeye",971,"Southern Fjords (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.377664824544819,0.387915096132353,0.234420079322828
"Vancouver Island & Mainland Inlets","River sockeye",972,"West Vancouver Island (river-type)",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.451033765157468,0.349698842193966,0.199267392648566
"Vancouver Island & Mainland Inlets","River sockeye",973,"East Vancouver Island & Georgia Strait (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.429924588151604,0.457384511101434,0.112690900746963
"Vancouver Island & Mainland Inlets","River sockeye",974,"NW Vancouver Island (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.58102834056736,0.309823690895714,0.109147968536926
"Vancouver Island & Mainland Inlets","Lake sockeye",976,"Vernon",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Vancouver Island & Mainland Inlets","Chum",977,"Northwest Vancouver Island",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.63685645976291,0.302642235163613,0.060501305073476
"Vancouver Island & Mainland Inlets","Chum",978,"Southwest & West Vancouver Island",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.517787915054091,0.295131176615899,0.187080908330011
"Vancouver Island & Mainland Inlets","Chum",979,"Upper Knight",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.216884461780488,0.783115538219512
"Columbia","Lake sockeye",1300,"Osoyoos",NA,21052,2017,2020,"None","good",NA,NA,NA,NA,0.918186391141979,0.0785435882242634,0.00327002063375716
"Haida Gwaii","Chum",800,"North Haida Gwaii-Stanley Creek",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Haida Gwaii","Chum",801,"East Haida Gwaii",NA,32216,2017,2021,"Low","poor",NA,NA,NA,NA,0.294486821482136,0.32346847553005,0.382044702987814
"Haida Gwaii","Chum",802,"North Haida Gwaii",NA,8871,2017,2021,"None","poor",NA,NA,NA,NA,0.82197581413946,0.0824508634787762,0.0955733223817642
"Haida Gwaii","Chum",803,"West Haida Gwaii",NA,42474,2017,2021,"Low","fair",NA,NA,NA,NA,0.0295077268363229,0.256963199821371,0.713529073342306
"Haida Gwaii","Chum",804,"Skidegate",NA,47349,2017,2021,"Moderate","fair",NA,NA,NA,NA,0.580063375666431,0.147344330094908,0.272592294238661
"Haida Gwaii","Chinook",805,"North Haida Gwaii",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.759779349905592,0.134495369581857,0.105725280512551
"Haida Gwaii","Chinook",806,"East Haida Gwaii",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.318908860937497,0.621210652465477,0.0598804865970263
"Haida Gwaii","Coho",807,"East Haida Gwaii",NA,29388,2018,2021,"Moderate","poor",NA,NA,NA,NA,0.352161742027659,0.310727852014193,0.337110405958148
"Haida Gwaii","Coho",808,"West Haida Gwaii",NA,14406,2018,2021,"Low","good",NA,NA,NA,NA,0.0448684811096945,0.285513313568525,0.66961820532178
"Haida Gwaii","Coho",809,"Haida Gwaii-Graham Island Lowlands",NA,58780,2018,2021,"Moderate","fair",NA,NA,NA,NA,0.5731339377528,0.143420914795835,0.283445147451365
"Haida Gwaii","Pink (even)",810,"North Haida Gwaii (even)",0.12,1376401,2020,2020,"None","good",NA,NA,NA,NA,0.716145550756085,0.151553385509671,0.132301063734244
"Haida Gwaii","Pink (even)",811,"East Haida Gwaii (even)",0,1041460,2020,2020,"Low","good",NA,NA,NA,NA,0.324692261994036,0.319110823206156,0.356196914799807
"Haida Gwaii","Pink (even)",812,"West Haida Gwaii (even)",0,16773,2020,2020,"None","poor",NA,NA,NA,NA,0.0539254455394269,0.343145840038125,0.602928714422448
"Haida Gwaii","Pink (odd)",813,"East Haida Gwaii (odd)",0,38954,2021,2021,"Low","good",NA,NA,NA,NA,0.329637667605906,0.329138824042998,0.341223508351096
"Haida Gwaii","Pink (odd)",814,"North Haida Gwaii (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.743636198258684,0.120302780935904,0.136061020805412
"Haida Gwaii","Pink (odd)",815,"West Haida Gwaii (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.062512210692361,0.397786329553586,0.539701459754052
"Haida Gwaii","River sockeye",816,"East Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.390176794235748,0.400030779907015,0.209792425857236
"Haida Gwaii","River sockeye",817,"North Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.755157382872063,0.244842617127937,NA
"Haida Gwaii","River sockeye",818,"West Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0948659381589217,0.428069898940184,0.477064162900894
"Haida Gwaii","Lake sockeye",819,"Ain-Skundale-Ian",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.347869942848481,0.578921189257324,0.0732088678941949
"Haida Gwaii","Lake sockeye",820,"Awun",0.2,6714,2017,2021,"None","good",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",821,"Fairfax",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Haida Gwaii","Lake sockeye",822,"Jalun",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Haida Gwaii","Lake sockeye",823,"Marian/Eden",0.2,2249,2017,2021,"None","poor",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",824,"Mathers",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Haida Gwaii","Lake sockeye",825,"Mercer",0.2,4472,2017,2021,"None","good",NA,NA,NA,NA,NA,NA,1
"Haida Gwaii","Lake sockeye",826,"Skidegate",0.2,11184,2017,2021,"None","good",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",827,"Yakoun",0.2,4952,2017,2021,"None","poor",NA,NA,NA,NA,0.695536476622004,NA,0.304463523377996
"Transboundary","Chinook",1004,"Alsek",NA,4263,2017,2021,"Low","poor",NA,NA,NA,NA,NA,NA,0.492558415183936
"Transboundary","Chinook",1005,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Chinook",1006,"Taku-Early Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.0321816647250058,0.967818335274994
"Transboundary","Chinook",1007,"Taku-Mid Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Transboundary","Chinook",1008,"Taku-Late Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.0833277138008837,0.916672286199116
"Transboundary","Chinook",1009,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Transboundary","Chinook",1010,"Stikine-Early Timing",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.0946032912231642,0.278942739379748,0.610514661642351
"Transboundary","Chinook",1011,"Stikine-Late Timing",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,0.0703556929650173,0.645412571378886
"Transboundary","Chinook",1012,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Chum",1000,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Chum",1001,"Taku",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.555288114343672
"Transboundary","Chum",1002,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Chum",1003,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Chum",1032,"Lower Stikine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.0436017544749701,0.73574830585988
"Transboundary","Coho",1013,"Alsek",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,0.149736164520937
"Transboundary","Coho",1014,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Coho",1015,"Taku-Late Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.679390131262563
"Transboundary","Coho",1016,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Transboundary","Coho",1017,"Lower Stikine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0111499710558988,0.0347707293694491,0.697762850569318
"Transboundary","Coho",1018,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Coho",1034,"Taku-Early Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.0348938294645044,0.965106170535496
"Transboundary","Coho",1035,"Taku-Mid Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.0800208325762929,0.919979167423707
"Transboundary","Pink (even)",1019,"Transboundary Fjords (even)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0170629801933056,0.0563750776227291,0.795216986627864
"Transboundary","Pink (odd)",1020,"Transboundary Fjords (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0170629801933056,0.0563750776227291,0.795216986627864
"Transboundary","Lake sockeye",1024,"Border",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Lake sockeye",1025,"Christina",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1026,"Tahltan",NA,9780,2017,2021,"High","fair",NA,NA,NA,NA,0.0779709566253443,0.284139296712988,0.637889746661667
"Transboundary","Lake sockeye",1027,"Kuthai",NA,191,2017,2021,"None","poor",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1028,"Little Trapper",NA,8513,2017,2021,"Moderate","fair",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1029,"Tatsamenie",NA,6806,2017,2021,"High","good",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1031,"Blanchard",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.663115507216047
"Transboundary","Lake sockeye",1033,"King Salmon",NA,6475,2018,2021,"Moderate","good",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1036,"Chutine",NA,50,2017,2021,"None","fair",NA,NA,NA,NA,NA,NA,1
"Transboundary","Lake sockeye",1037,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.81984589211381
"Transboundary","Lake sockeye",1038,"Klukshu",NA,8863,2017,2021,"None","fair",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Lake sockeye",1039,"Nesketahin",NA,274,2017,2021,"None","poor",NA,NA,NA,NA,NA,NA,NA
"Transboundary","River sockeye",1021,"Alsek (river-type)",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,0.398544221880835
"Transboundary","River sockeye",1022,"Chilkat (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","River sockeye",1023,"Northern Transboundary Fjords (river-type)",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.0129680182877844,0.0637501967813828,0.850172279686074
"Skeena","Steelhead",280,"Upper Skeena Headwaters",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.539698977829255,0.460301022170745
"Skeena","Steelhead",281,"Upper Sustut",NA,258,2018,2022,"None","poor",NA,NA,NA,NA,NA,0.536552213829605,0.463447786170395
"Skeena","Steelhead",282,"Upper Skeena",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Skeena","Steelhead",283,"Kispiox",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.654949251293382,0.156693424111071,0.188357324595547
"Skeena","Steelhead",284,"Babine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.882243148875964,0.0554985218162444,0.0622583293077921
"Skeena","Steelhead",285,"Middle Skeena",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.536651449254841,0.463348550745159,NA
"Skeena","Steelhead",286,"Suskwa",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.169451143335879,0.830548856664121,NA
"Skeena","Steelhead",287,"Bulkley",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,1,NA,NA
"Skeena","Steelhead",288,"Skeena Coastal Summers",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.57341859372249,0.272698631537013,0.153882774740497
"Skeena","Steelhead",289,"Morice",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.629404777235363,0.275339385441511,0.095255837323126
"Skeena","Steelhead",290,"Skeena Coastal Winters",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.470687000649146,0.529312999350854
"Nass","Steelhead",480,"Nass Summer",0.23,10366,2018,2022,"None","fair",NA,NA,NA,NA,0.384583866306859,0.506674766106114,0.108741367587028
"Nass","Steelhead",481,"Nass Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Central Coast","Steelhead",680,"North Coast Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.161874803170872,0.268513832709999,0.569611364119129
"Central Coast","Steelhead",681,"North Coast Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Central Coast","Steelhead",682,"Central Coast Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.102824273390178,0.465000635504013,0.432175091105809
"Central Coast","Steelhead",683,"Transition Summer",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.475415403144246,0.371928927061421,0.152655669794332
"Fraser","Steelhead",780,"Mid Fraser Summer",NA,51,2018,2022,"Moderate","poor","Endangered",2020,NA,NA,0.137265876316937,0.473606855311877,0.389127268371186
"Fraser","Steelhead",781,"Thompson Summer",NA,208,2018,2022,"Low","poor","Endangered",2020,NA,NA,0.546993203818972,0.412786771938916,0.040220024242112
"Fraser","Steelhead",782,"Lower Fraser Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.663832730051781,0.31629705385668,0.0198702160915389
"Fraser","Steelhead",783,"Fraser Canyon Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.377124245575214,0.249474913213251,0.373400841211535
"Fraser","Steelhead",784,"Lower Fraser Summer",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.273156732309176,0.726843267690824,NA
"Fraser","Steelhead",785,"Boundary Bay Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Steelhead",880,"Haida Gwaii Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.533424820463405,0.206759187576597,0.259815991959998
"Vancouver Island & Mainland Inlets","Steelhead",980,"South Coast Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.288905710419879,0.461158498052696,0.249935791527424
"Vancouver Island & Mainland Inlets","Steelhead",981,"East Vancouver Island Winter",NA,202,2018,2022,"Moderate","poor",NA,NA,NA,NA,0.647006018318579,0.352993981681422,NA
"Vancouver Island & Mainland Inlets","Steelhead",982,"West Vancouver Island Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.480099817898411,0.407922174704226,0.111978007397362
"Vancouver Island & Mainland Inlets","Steelhead",983,"South Coast Summer",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.0856137849374111,0.387198085188018,0.527188129874571
"Vancouver Island & Mainland Inlets","Steelhead",984,"West Vancouver Island Summer",NA,222,2018,2022,"Moderate","poor",NA,NA,NA,NA,0.460233858568484,0.340046533578247,0.199719607853269
"Vancouver Island & Mainland Inlets","Steelhead",985,"East Vancouver Island Summer",NA,64,2018,2022,"Low","poor",NA,NA,NA,NA,0.389364580425413,0.549885203070441,0.0607502165041462
"Transboundary","Steelhead",1080,"Alsek Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Steelhead",1081,"Taku Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.079147137563362,0.920852862436638
"Transboundary","Steelhead",1082,"Taku Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.475597053971487
"Transboundary","Steelhead",1083,"Stikine Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Transboundary","Steelhead",1084,"Stikine Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.868948806410501
"Columbia","Steelhead",1380,"Mid Columbia Summer",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,1,NA,NA
"Fraser","Lake sockeye",760,"Adams-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.390490210069618,0.287540765864136,0.321969024066246
"Fraser","Lake sockeye",756,"Alouette-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.601532619174187,NA,0.398467380825813
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.294525091690131,NA,0.705474908309869
"Fraser","Lake sockeye",758,"Kawkawa-Late",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,1,NA,NA
"Fraser","Lake sockeye",761,"Momich-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.16813632447101,0.720026436834228,0.111837238694762
"Fraser","Lake sockeye",763,"North Barriere-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.693696870104831,0.282284152057861,0.0240189778373084
"Fraser","Lake sockeye",759,"Seton-Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.243555653913281,0.235244163625364,0.521200182461355
"Haida Gwaii","Lake sockeye",828,"Marie",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,1,NA,NA
"Yukon","Chinook",1201,"Big Salmon",NA,12009,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1204,"Middle Yukon",NA,10600,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1202,"Nordenskiold",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1207,"Northern Yukon",NA,7395,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1210,"Old Crow",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1203,"Pelly",NA,8559,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1209,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1208,"Salmon Fork",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1205,"Stewart",NA,3833,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1212,"Teslin",NA,6935,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1211,"Upper Yukon",NA,3835,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1206,"White",NA,6701,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1216,"Donjek Kluane",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1213,"Middle Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1214,"North Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1217,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1218,"Stewart",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1219,"Teslin",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1215,"White",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Coho",1220,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
